CUSTOMER_ID	opportunity_id	offer_id	creation_date	updated_date	organization_id	offer_row_id	offer_status	offer_sub_status	offer_expiry_date	reason_for_offering	gsfa_customer_id	aag_id	cpa_id	sales_channel	composite_id	total_shipments	bpm_integration_id	effective_start_date	agreement_renewal_date	agreement_id	agreement_status	rejection_reason	SALES_REP_POSTN_ID
1-143LN4-1	1-64RDT7T	CL_O_113349123327	25 Jan 2019 13:23:42.000000	25 Jan 2019 13:25:01.000000	DHL CL	1-64RQ1HB	Offer with Customer	Standard Approvals Received	24 Feb 2019 00:00:00.000000	Offering to New Customer	CLSISL_0124018593753	1-64RMT4M	100449218	Telesales Executives	CLC00C332	2	?	25 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-5Y9LIHR
1-AL86B-3	1-6MXA6A1	CL_O_114446851959	10 Jun 2019 15:36:07.000000	25 Jun 2019 23:53:59.000000	DHL CL	1-6MXA6BB	Agreement Created	Standard Approvals Received	10 Jul 2019 00:00:00.000000	Renegotiation Offer	CLS4539CS	1-ZU90M-2906	4218	Telesales Executives	CLC00DJLR	22	1-34I2WK	25 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114446851959	Active	?	1-2SG2RW
1-1A0G5Z-2	1-77679XR	CL_O_115672166341	4 Nov 2019 13:59:32.000000	4 Nov 2019 14:00:51.000000	DHL CL	1-776SWXX	Offer with Customer	Standard Approvals Received	4 Dec 2019 00:00:00.000000	Offering to New Customer	CLSCSV_10040110421456	1-776UIV0	100739984	Telesales Executives	CLC00C23I	4	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-5QLFVKD
1-5QWIP1R	1-6HU8DVF	CL_O_114139398843	3 May 2019 19:44:43.000000	3 May 2019 19:50:04.000000	DHL CL	1-6HU8DYZ	Invalidated	?	2 Jun 2019 00:00:00.000000	Renegotiation Offer	COMET_1-5QWIP1R	1-5QZIFCL	100300823	Telesales Executives	?	3	?	?	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2RW
1-3DE2NK1	1-6NBW335	CL_O_114833961025	25 Jul 2019 02:25:28.000000	30 Jul 2019 18:09:22.000000	DHL CL	1-6TBR9KX	Offer with Customer	Standard Approvals Received	23 Aug 2019 00:00:00.000000	Offering to New Customer	COMET_1-3DE2NK1	1-6TBR9M7	100631274	Field Sales Executives	CLC008G13	4	1-3B3U40	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2Q8
1-L16VA-2	1-7B167PK	CL_O_115904574427	29 Nov 2019 15:02:45.000000	3 Dec 2019 12:06:31.000000	DHL CL	1-7B16863	Offer Approved	Standard Approvals Received	29 Dec 2019 00:00:00.000000	Offering to New Customer	CLS51453CS	1-7B16890	100772034	Telesales Executives	CLC00GVJH	5	1-3STYP6	2 Dec 2019 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2QI
1-6I78F4H	1-6QD10JX	CL_O_114655049362	2 Jul 2019 20:55:09.000000	15 Jul 2019 20:01:35.000000	DHL CL	1-6QD8KGI	Agreement Created	Standard Approvals Received	1 Aug 2019 00:00:00.000000	Offering to New Customer	COMET_1-6I78F4H	1-6I7XR3H	100550281	Telesales Executives	CLC008G13	3	1-37VVRG	12 Jul 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114655049362	Active	?	1-2SG2S1
1-6PXSAO	1-6IERK6D	CL_O_114572578758	26 Jun 2019 15:51:23.000000	25 Nov 2019 20:01:11.000000	DHL CL	1-6P04XQE	Invalidated	?	26 Jul 2019 00:00:00.000000	Offering to New Customer	COMET_1-6PXSAO	1-ZU90M-4088	6031	Field Sales Executives	?	1	?	1 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2T5
1-15O09T-13	1-6EPLT4S	CL_O_113950228691	9 Apr 2019 20:24:40.000000	29 Apr 2019 23:02:49.000000	DHL CL	1-6EPLTCJ	Agreement Created	Standard Approvals Received	9 May 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0404019037730	1-6EPLTDS	100523943	Telesales Executives	CLC008H6U	1	?	26 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113950228691	Active	?	1-2SG2S1
1-2TY719T	1-6EB7RNX	CL_O_113926058780	5 Apr 2019 18:53:41.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-6EB7RQ4	Offer Approved	Standard Approvals Received	5 May 2019 00:00:00.000000	Renegotiation Offer	COMET_1-2TY719T	1-ZU928-847	4285	Field Sales Executives	CLC00CVDC	4	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QS
1-1DCXWJ-1	1-7NMV2RJ	CL_O_116777892117	9 Mar 2020 19:10:20.000000	16 Mar 2020 16:37:53.000000	DHL CL	1-7PH4GET	Agreement Created	Standard Approvals Received	8 Apr 2020 00:00:00.000000	Global Customer Implementation	CLSCSV_02250111457514	1-7PH4GGK	100872938	Field Sales Executives	CLC00A91M	3	1-46FAOF	13 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	CL_O_116777892117	Active	?	?
1-19B0U1-3	1-717TDB8	CL_O_115436036177	7 Oct 2019 20:00:20.000000	8 Oct 2019 12:24:30.000000	DHL CL	1-73A7TQP	Offer with Customer	Standard Approvals Received	6 Nov 2019 00:00:00.000000	Offering to New Customer	CLSCSV_09060110176883	1-73A7TSF	100707853	Telesales Executives	CLC00BRCX	105	1-3L499T	7 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-4HWIHVN
1-17KSV7-2	1-6Q7GO1O	CL_O_114652921351	2 Jul 2019 14:32:00.000000	2 Jul 2019 14:43:59.000000	DHL CL	1-6QBYYH3	Offer with Customer	Standard Approvals Received	1 Aug 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0626019617976	1-6QBYYIR	100606349	Telesales Executives	CLCZ00006	3	?	2 Jul 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-5Y9LIHR
1-6TGG919	1-7BK5VL1	CL_O_115936470915	3 Dec 2019 16:29:50.000000	6 Dec 2019 12:21:25.000000	DHL CL	1-7BK5VNN	Customer Rejected	Standard Approvals Received	2 Jan 2020 00:00:00.000000	Organic Growth	COMET_1-6TGG919	1-7BK5VOW	100775429	Major Account Executives	CLCZ00584	30	1-3TB156	3 Dec 2019 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	Pricing	1-2SG2PE
1-13ROBH-3	1-63G2BQE	CL_O_113285685419	14 Jan 2019 16:27:16.000000	14 Jan 2019 16:42:32.000000	DHL CL	1-63PYCH7	Offer Approved	Standard Approvals Received	13 Feb 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0108018513952	1-63PYCIY	100437155	Telesales Executives	CLC00BXYQ	24	1-2LFM0K	14 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2RW
1-15KT9R-2	1-6DM0Z0N	CL_O_113937349598	8 Apr 2019 15:57:52.000000	8 Apr 2019 15:59:32.000000	DHL CL	1-6EHXRRY	Offer with Customer	Standard Approvals Received	8 May 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0401019011931	1-6EHXRTM	100522206	Telesales Executives	CLCZ00004	1	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-5QLFVKD
1-XMOTQ-1	1-7NCAICR	CL_O_116648844246	25 Feb 2020 14:00:48.000000	25 Feb 2020 17:54:38.000000	DHL CL	1-7NCAIFQ	Offer with Customer	Standard Approvals Submitted	26 Mar 2020 00:00:00.000000	Offering to New Customer	CLSCL_0321016312103	1-7NCAIHH	100857139	Telesales Executives	CLC00DXQM	6	1-444P32	?	31 Dec 2020 00:00:00.000000	?	?	?	?
1-14J3X5-2	1-67DPZ7H	CL_O_113528913308	25 Feb 2019 15:29:33.000000	25 Feb 2019 15:30:25.000000	DHL CL	1-67QRKBG	Offer with Customer	?	27 Mar 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0213018700069	1-67QRKCV	100476994	Telesales Executives	CLASystem	?	?	25 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-9GUDKD
1-1COXV0-1	1-7JHRK8L	CL_O_116416695958	30 Jan 2020 14:38:06.000000	31 Jan 2020 14:46:11.000000	DHL CL	1-7JI2RO6	Offer with Customer	Standard Approvals Received	29 Feb 2020 00:00:00.000000	Offering to New Customer	CLSCSV_01290111285207	1-7JIAW57	100828828	Telesales Executives	CLC008KAP	1	1-40MX2T	?	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2RW
1-15JEJM-1	1-6JCMZDW	CL_O_114230943868	15 May 2019 16:54:35.000000	15 May 2019 16:55:46.000000	DHL CL	1-6JCQIKC	Invalidated	?	14 Jun 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0329018998013	1-6DSEDYG	100516470	Telesales Executives	?	14	?	15 May 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2R7
1-13611W-2	1-61J32J8	CL_O_113514314865	22 Feb 2019 12:46:22.000000	5 Mar 2019 17:03:53.000000	DHL CL	1-67I2O35	Agreement Created	Standard Approvals Received	24 Mar 2019 00:00:00.000000	Offering to New Customer	CLSCSV_1206018857270	1-61J3P86	100416623	Telesales Executives	CLC00BWV3	19	1-2OZRK7	22 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113514314865	Active	?	1-2SG2QI
1-TELOK-57	1-7NTM5LN	CL_O_116678326342	27 Feb 2020 14:13:05.000000	9 Mar 2020 19:20:16.000000	DHL CL	1-7NTUEYU	Agreement Created	Standard Approvals Received	28 Mar 2020 00:00:00.000000	Organic Growth	CLS90059CS	1-ZU90M-2583	3649	Telesales Executives	CLCZ00403	3	?	9 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	CL_O_116678326342	Active	?	?
1-641T759	1-641T75G	CL_O_113307400844	17 Jan 2019 20:44:51.000000	22 Jan 2019 19:55:48.000000	DHL CL	1-642VS7G	Agreement Created	Standard Approvals Received	16 Feb 2019 00:00:00.000000	Offering to New Customer	COMET_1-641T759	1-641T7AV	100441111	Field Sales Executives	CLC008GTE	1	1-2LPTKM	21 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113307400844	Active	?	1-50HM9L
1-15R1JD-1	1-6EX242F	CL_O_113962767154	10 Apr 2019 21:52:42.000000	17 Apr 2019 21:58:05.000000	DHL CL	1-6EX2K36	Offer with Customer	Standard Approvals Received	10 May 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0408019061070	1-6EX2K4Y	100525723	Major Account Executives	CLC00CY0Y	20	1-2X9J7R	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2OA
1-15T0I7-3	1-6FA798G	CL_O_113985014713	12 Apr 2019 16:02:23.000000	12 Apr 2019 16:14:23.000000	DHL CL	1-6FABEEX	Offer with Customer	Standard Approvals Received	12 May 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0410019078697	1-6FABEGO	100528682	Telesales Executives	CLC00CXYU	6	1-2X9G3T	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2RC
1-1899FF-1	1-6V2JLSU	CL_O_114958954128	8 Aug 2019 15:19:52.000000	8 Aug 2019 18:30:04.000000	DHL CL	1-6VE6AVK	Offer with Customer	Standard Approvals Received	7 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0725019841113	1-6VE0N9E	100645896	Telesales Executives	CLC008QLP	4	1-3CXS2F	8 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2S1
1-5TSH0OD	1-6Z2V683	CL_O_115181823981	6 Sep 2019 16:43:11.000000	6 Sep 2019 20:56:09.000000	DHL CL	1-6Z2V6CT	Offer Approved	Custom Approvals Received	6 Oct 2019 00:00:00.000000	Renegotiation Offer	COMET_1-5TSH0OD	1-12EUSP-4	2650	Retailers	CLD00EIR0	55	1-3GTKUX	?	31 Dec 2019 00:00:00.000000	?	?	?	1-5UODWZR
1-T3M98-8	1-63L33UU	CL_O_113277509560	11 Jan 2019 19:51:06.000000	10 Feb 2020 06:56:57.000000	DHL CL	1-63L33Y0	Offer with Customer	Standard Approvals Received	10 Feb 2019 00:00:00.000000	Offering to New Customer	CLS88850CS	1-63L3407	100435826	Telesales Executives	CLCZ00638	8	?	11 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QS
1-1DDVRP-7	1-7NMEQF3	CL_O_116666954075	26 Feb 2020 21:00:25.000000	26 Feb 2020 21:02:11.000000	DHL CL	1-7NN2O2J	Offer with Customer	Standard Approvals Received	27 Mar 2020 00:00:00.000000	Offering to New Customer	CLSCSV_02260111466414	1-7NN2O3T	100859241	Telesales Executives	CLC008FZ7	2	?	26 Feb 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	?
1-74RPGNV	1-74RUHIX	CL_O_115526113182	17 Oct 2019 19:30:13.000000	18 Nov 2019 20:46:14.000000	DHL CL	1-74RUHLQ	Agreement Created	Standard Approvals Received	16 Nov 2019 00:00:00.000000	Offering to New Customer	COMET_1-74RPGNV	1-74RUHMZ	100721802	Field Sales Executives	CLC008FZ7	2	?	14 Nov 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115526113182	Active	?	1-2SG2QD
1-SKIUN-2	1-72LZW4I	CL_O_115415293387	3 Oct 2019 18:40:09.000000	7 Oct 2019 17:57:35.000000	DHL CL	1-72XV8I3	Invalidated	Standard Approvals Rejected	2 Nov 2019 00:00:00.000000	Offering to New Customer	CLS87089WL	1-72XV8JU	100704844	Telesales Executives	CLC008ZJT	11	1-3KLFFS	?	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2RW
1-1E0YQG-2	1-7S5OYE3	CL_O_116997457337	27 Mar 2020 19:21:00.000000	31 Mar 2020 17:56:48.000000	DHL CL	1-7T3UI0P	Offer with Customer	Standard Approvals Received	26 Apr 2020 00:00:00.000000	Offering to New Customer	CLSCSV_03230111710706	1-7T3UI2G	100897096	Telesales Executives	CLC00IBHD	10	1-49UQY4	27 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	?
1-5P2M6FD	1-74EKBIG	CL_O_115503804118	15 Oct 2019 20:35:52.000000	22 Oct 2019 13:00:36.000000	DHL CL	1-74EKBTI	Agreement Created	Standard Approvals Received	14 Nov 2019 00:00:00.000000	Renegotiation Offer	COMET_1-5P2M6FD	1-5PBGYK2	100283884	Telesales Executives	CLC00DHGT	11	1-3M5Y07	21 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115503804118	Active	?	1-2SG2QI
1-L4B6JH	1-69OEV82	CL_O_113883943548	2 Apr 2019 12:37:59.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-6DM53EK	Invalidated	Custom Approvals Received	2 May 2019 00:00:00.000000	Renegotiation Offer	COMET_1-L4B6JH	1-ZU90M-1167	1686	Field Sales Executives	CLD00CVTD	24	1-2X9GA4	1 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-355HBVK
1-YSQ6G-1	1-6ZU2GOM	CL_O_115503681805	15 Oct 2019 19:09:43.000000	5 Nov 2019 14:54:34.000000	DHL CL	1-74EHPFX	Agreement Created	Standard Approvals Received	14 Nov 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0514016823588	1-74EHPHO	100718367	Telesales Executives	CLC00DO5D	2	?	5 Nov 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115503681805	Active	?	1-2SG2RW
1-38SK867	1-6NN5FVI	CL_O_114600794526	27 Jun 2019 18:20:53.000000	26 Aug 2019 19:42:25.000000	DHL CL	1-6PGXP5Q	Agreement Created	Standard Approvals Received	27 Jul 2019 00:00:00.000000	Renegotiation Offer	COMET_1-38SK867	1-ZU928-852	4301	Telesales Executives	CLC008FZ7	1	1-36WIG8	23 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114600794526	Active	?	1-9GUDKD
1-196Q73-3	1-71TMU7W	CL_O_115361200864	27 Sep 2019 19:07:49.000000	13 Jan 2020 17:46:01.000000	DHL CL	1-721NUG0	Offer with Customer	Standard Approvals Received	27 Oct 2019 00:00:00.000000	Offering to New Customer	CLSCSV_09020110125432	1-721NUH9	100698700	Telesales Executives	CLC008IF8	2	?	27 Sep 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2R7
1-6LBM-3991	1-78TTYVB	CL_O_115776882822	15 Nov 2019 12:52:01.000000	22 Nov 2019 13:49:52.000000	DHL CL	1-78X5CP2	Agreement Created	Standard Approvals Received	15 Dec 2019 00:00:00.000000	Renegotiation Offer	CLC10004267	1-ZU90M-1334	1936	Telesales Executives	CLCZ00411	9	?	21 Nov 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115776882822	Active	?	1-2SG2RC
1-6DZVX6X	1-6E5CZFC	CL_O_113916224460	4 Apr 2019 15:59:29.000000	9 Apr 2019 19:25:14.000000	DHL CL	1-6E5CZIK	Agreement Created	Standard Approvals Received	4 May 2019 00:00:00.000000	Offering to New Customer	COMET_1-6DZVX6X	1-6E5CZJU	100519460	Telesales Executives	CLC008FZ7	1	?	8 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113916224460	Active	?	1-3EO72Y7
1-1DLSED-2	1-7P881CP	CL_O_116763003908	5 Mar 2020 20:08:00.000000	6 Mar 2020 21:27:18.000000	DHL CL	1-7P89CLG	Offer with Customer	Standard Approvals Submitted	4 Apr 2020 00:00:00.000000	Offering to New Customer	CLSCSV_03050111530522	1-7P89CN5	100869533	Telesales Executives	CLC00AYTF	21	1-45Z3W9	5 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	?
1-15OT45A	1-6YD8KP3	CL_O_115139646738	2 Sep 2019 21:31:56.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-6YDR66Q	Agreement Created	Standard Approvals Received	2 Oct 2019 00:00:00.000000	Renegotiation Offer	COMET_1-15OT45A	1-ZU90M-42	66	Telesales Executives	CLC00DZQB	58	1-3G27FO	11 Sep 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115139646738	Active	?	1-3EO72Y7
1-1A3BVF-1	1-77LFI3Z	CL_O_115709209634	7 Nov 2019 19:40:45.000000	7 Nov 2019 19:41:34.000000	DHL CL	1-77SUVQA	Invalidated	?	7 Dec 2019 00:00:00.000000	Offering to New Customer	CLSDIS_10090110448999	1-77SUVRN	100745605	Telesales Executives	?	4	?	7 Nov 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-9GUDKD
1-HTPCI-11	1-7L74MK3	CL_O_116519239378	11 Feb 2020 15:49:23.000000	13 Feb 2020 20:26:07.000000	DHL CL	1-7L74MOI	Offer with Customer	Standard Approvals Received	12 Mar 2020 00:00:00.000000	Renegotiation Offer	CLS32602CS	1-ZU90M-1347	1949	Telesales Executives	CLC008YN9	3	1-41WMBA	12 Feb 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2QI
1-74S5LJH	1-74S5LJO	CL_O_115526631603	17 Oct 2019 21:12:50.000000	12 Nov 2019 14:48:49.000000	DHL CL	1-74S5LMB	Offer with Customer	Standard Approvals Received	16 Nov 2019 00:00:00.000000	Offering to New Customer	COMET_1-74S5LJH	1-74S5LNK	100721850	Major Account Executives	CLC008H5A	12	1-3Q0GZL	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2PE
1-1A4AJR-3	1-73TX79W	CL_O_115470108869	10 Oct 2019 21:59:44.000000	10 Oct 2019 22:01:20.000000	DHL CL	1-73UI4ED	Offer with Customer	Standard Approvals Received	9 Nov 2019 00:00:00.000000	Offering to New Customer	CLSCSV_10090110458905	1-73UI4G1	100713146	Telesales Executives	CLCZ00004	1	?	10 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2R7
1-149KQO-2	1-65WED2O	CL_O_113417777937	7 Feb 2019 16:04:28.000000	7 Feb 2019 16:09:58.000000	DHL CL	1-65WLJPT	Offer with Customer	Standard Approvals Received	9 Mar 2019 00:00:00.000000	Offering to New Customer	CLSISL_0131018636084	1-65WLJRH	100460387	Telesales Executives	CLCZ00003	1	?	8 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2R7
1-155SNR-6	1-6BDK1XG	CL_O_113820814146	26 Mar 2019 14:10:02.000000	13 Jan 2020 09:50:55.000000	DHL CL	1-6CKK0G2	Agreement Created	Standard Approvals Received	25 Apr 2019 00:00:00.000000	Offering to New Customer	CLSION_0313018881211	1-6CKK0HQ	100508465	Telesales Executives	CLCZ00003	1	?	9 May 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113820814146	Active	?	1-5QLFVKD
1-13FSOT-2614	1-69AQ4OY	CL_O_113622905357	6 Mar 2019 13:51:43.000000	6 Mar 2019 13:53:27.000000	DHL CL	1-69AQ51P	Offer with Customer	Standard Approvals Received	5 Apr 2019 00:00:00.000000	Offering to New Customer	CLCSINC26150679_2611	1-69AQ52Y	100487149	Telesales Executives	CLC008IF8	1	?	6 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2S1
1-14TAHM-3	1-68NTFP5	CL_O_113603622475	4 Mar 2019 20:25:35.000000	4 Mar 2019 20:27:44.000000	DHL CL	1-68Z8UA3	Offer with Customer	Standard Approvals Received	3 Apr 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0226018780136	1-68Z8UBS	100484333	Telesales Executives	CLCZ00006	1	?	4 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-9GUDKD
1-1D6Q2N-4	1-7MFZQPP	CL_O_116609782746	20 Feb 2020 15:33:26.000000	20 Feb 2020 18:34:13.000000	DHL CL	1-7MP1AE2	Offer with Customer	Standard Approvals Received	21 Mar 2020 00:00:00.000000	Offering to New Customer	CLSCSV_02180111414437	1-7MP1AFB	100852585	Telesales Executives	CLC008IF8	1	1-43WRZO	20 Feb 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-4HWIHV5
1-1A4AVB-2	1-73Z6TXN	CL_O_115492599502	14 Oct 2019 18:08:09.000000	14 Oct 2019 18:11:19.000000	DHL CL	1-747W6A6	Offer with Customer	Standard Approvals Received	13 Nov 2019 00:00:00.000000	Offering to New Customer	CLSION_10090110456066	1-747W6BG	100716592	Telesales Executives	CLC00B5IC	1	?	14 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-4HWIHVN
1-6CEX0B5	1-6CEZX4T	CL_O_113811478791	25 Mar 2019 19:37:57.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-6CEZX8N	Agreement Created	Standard Approvals Received	24 Apr 2019 00:00:00.000000	Offering to New Customer	COMET_1-6CEX0B5	1-6CEZX9W	100507302	Telesales Executives	CLC008FZ7	1	?	27 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113811478791	Active	?	1-2SG2QS
1-183422-4	1-6U42TZ5	CL_O_114909791987	1 Aug 2019 15:41:55.000000	13 Jan 2020 17:46:01.000000	DHL CL	1-6UKWL4J	Offer with Customer	Standard Approvals Received	31 Aug 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0718019786064	1-6UKZ47O	100639041	Telesales Executives	CLCZ00561	1	1-3C9UHT	1 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-4HWIHV5
1-136UBW-4	1-6MI13JN	CL_O_114421255331	5 Jun 2019 19:04:36.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-6MI1JTV	Agreement Created	Standard Approvals Received	5 Jul 2019 00:00:00.000000	Organic Growth	CLSCSV_1207018870429	1-61V8PYW	100420184	Telesales Executives	CLC008UMD	5	1-34BM1T	13 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114421255331	Active	?	1-2SG2R7
1-5DHIRJF	1-6RQIWMV	CL_O_114739220758	12 Jul 2019 18:58:57.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-6RRCNIU	Offer Approved	Custom Approvals Received	11 Aug 2019 00:00:00.000000	Renegotiation Offer	COMET_1-5DHIRJF	1-ZU928-1232	6007	Field Sales Executives	CLD00DVVN	5	1-39GYE0	12 Jul 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-5Y9LIHR
1-1CUZ5B-4	1-7KRB47A	CL_O_116492668270	7 Feb 2020 14:24:05.000000	7 Feb 2020 14:27:38.000000	DHL CL	1-7KRB4A6	Offer with Customer	Standard Approvals Received	8 Mar 2020 00:00:00.000000	Offering to New Customer	CLSCSV_02050111330448	1-7KRB4BV	100837659	Telesales Executives	CLCZ00005	2	?	7 Feb 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2R7
1-6LBM-3428	1-73TUP9N	CL_O_115469016230	10 Oct 2019 18:00:18.000000	10 Oct 2019 21:35:51.000000	DHL CL	1-73TUPBA	Agreement Created	Custom Approvals Received	9 Nov 2019 00:00:00.000000	Global Customer Implementation	CLC10005051	1-ZU90M-3221	4760	Multi-channel	CLD00EZZQ	3	1-3LJ834	10 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115469016230	Active	?	1-5OUMBEZ
1-18Q7FN-1	1-6X3B8X7	CL_O_115061641570	23 Aug 2019 20:09:36.000000	23 Aug 2019 20:11:03.000000	DHL CL	1-6X3B90I	Offer with Customer	Standard Approvals Received	22 Sep 2019 00:00:00.000000	Global Customer Implementation	CLSCSV_0814019983062	1-6X3B91R	100659386	Telesales Executives	CLC008V5T	1	?	26 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QI
1-3I8TVJG	1-6MRN2P0	CL_O_114437376188	7 Jun 2019 15:46:33.000000	3 Dec 2019 17:42:51.000000	DHL CL	1-6MRN2RG	Invalidated	Standard Approvals Received	7 Jul 2019 00:00:00.000000	Renegotiation Offer	COMET_1-3I8TVJG	1-ZU90M-3584	5295	Major Account Executives	CLC008YO4	54	1-34BMI2	10 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Lost to Competitor	1-2SG2PE
1-ZXNP4-2	1-65ZDLST	CL_O_113422446476	8 Feb 2019 14:11:03.000000	14 Feb 2019 22:30:20.000000	DHL CL	1-65ZDLZG	Agreement Created	Standard Approvals Received	10 Mar 2019 00:00:00.000000	Offering to New Customer	CLSISL_0704017328966	1-5PBLC51	100283911	Telesales Executives	CLC00C8AL	5	1-2NNOYU	12 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113422446476	Active	?	1-2SG2RC
1-13ZRUY-1	1-64RY9G0	CL_O_113776667637	20 Mar 2019 20:50:14.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-6BU9SS5	Agreement Created	Standard Approvals Received	19 Apr 2019 00:00:00.000000	Offering to New Customer	CLSION_0118018566817	1-6B706DM	100499222	Field Sales Executives	CLC00CPAK	38	1-2TU2XE	25 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113776667637	Active	?	1-5Y9LIHR
